# source, target, weight
2000,242,12
2000,119,12
2000,1791,9
2000,1717,9
2000,1190,9
2000,1986,9
2000,1257,9
2000,510,9
2000,1429,9
2000,979,9
2000,1322,9
2000,1585,9
2000,265,9
2000,1669,9
2000,1668,9
2000,118,9
2000,11,6
2000,1080,3
2000,63,3
2000,1844,3
2000,1099,3
2000,1832,3
2003,732,1
2003,1985,1
2005,478,37
2005,1439,36
2005,277,35
2005,1668,19
2005,555,18
2005,1585,18
2005,418,18
2005,826,18
2005,573,18
2005,1844,17
2005,1838,17
2005,1962,10
2005,1257,10
2005,154,10
2005,1322,10
2005,456,10
2005,1791,9
2005,689,9
2005,998,9
2005,411,9
2005,868,9
2005,10,9
2005,557,9
2005,1213,9
2005,964,9
2005,1429,9
2005,1961,9
2005,119,9
2005,889,9
2005,712,9
2005,1877,9
2005,1240,9
2005,464,9
2005,1276,9
2005,1832,9
2005,1750,8
2005,1618,8
2005,176,8
2005,1815,8
2005,1080,8
2005,1485,8
2005,1662,8
2005,1575,8
2005,1628,8
2005,108,8
2005,1975,8
2005,795,6
2005,1875,4
2005,1010,1
2005,1277,1
2005,1986,1
2005,1079,1
2005,1918,1
2005,1669,1
2005,332,1
2010,1997,6
2010,840,2
2010,510,2
2010,1873,2
2010,1150,2
2010,1962,1
2010,1439,1
2010,1662,1
2010,1973,1
2010,584,1
2010,851,1
2011,1767,4
2011,1051,3
2011,1791,3
2011,1962,3
2011,411,3
2011,1949,3
2011,1322,3
2011,418,3
2011,667,3
2011,1668,3
2011,1257,2
2011,1439,2
2011,202,1
2015,60,1
2015,588,1
2015,894,1
2024,782,2
2024,957,2
2024,890,2
2024,1802,2
2024,487,2
2024,1974,1
2024,90,1
2024,190,1
2024,1102,1
2024,515,1
2024,347,1
2024,1404,1
2024,387,1
2024,1041,1
2024,1154,1
2024,43,1
2024,1068,1
2024,1527,1
2024,733,1
2024,1992,1
2024,1444,1
2026,277,21
2026,868,15
2026,1276,15
2026,712,14
2026,629,13
2026,154,13
2026,1286,12
2026,1628,11
2026,1618,9
2026,690,7
2026,260,6
2026,464,5
2026,145,4
2026,452,4
2026,1522,3
2026,1918,3
2026,442,3
2026,1494,3
2026,982,3
2026,1158,2
2026,1186,1
2026,465,1
2026,1690,1
2026,1905,1
2026,75,1
